time,test_data,Category,URL,prediction
2023.02.21.,"""자살률 낮추려고 번개탄 생산 금지"" 정부 발표는 '대체로 거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/052/0001852616,거짓
2023.02.21.,"""김재철 사장 시절 MBC 파업=불법"" 김기현 발언은 '거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/047/0002382900,거짓
2023.02.21.,"[팩트와이] ""권성동이 좋은 선례""...이재명 배우라는 '2018 권성동 모델'은 무엇?",YTN,https://n.news.naver.com/article/047/0002382881,사실
2023.02.21.,[팩트체크] 文정부 ‘단독’ 장관급 인사 임명이 역대 최대다?,이데일리,https://n.news.naver.com/article/052/0001852459,논란
2023.02.21.,[팩트체크] 북한 유튜버 동영상을 공유하면 국가보안법 위반이다?,연합뉴스,https://n.news.naver.com/article/018/0005429188,거짓
2023.02.20.,"[사실은] 태영호의 4.3 발언, 사료로 검증했습니다",SBS,https://n.news.naver.com/article/469/0000724551,거짓
2023.02.18.,"대선 결과 모른다던 챗GPT ""이재명이 윤석열 이겼다""? [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/055/0001036942,거짓
2023.02.18.,[노컷체크]지진 골든타임 72시간…어떻게 나온걸까?,노컷뉴스,https://n.news.naver.com/article/047/0002382587,거짓
2023.02.17.,[팩트체크] '노인은 65세 이상' 기준은 독일 비스마르크 수상 때 시작됐다?,연합뉴스,https://n.news.naver.com/article/079/0003739194,사실
2023.02.15.,"""윤석열 발언은 사실입니까?"" 챗GPT에 물어보니 [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/032/0003205187,거짓
2023.02.15.,9급 초임 공무원은 정말 최저임금도 못 받을까[팩트체크],이데일리,https://n.news.naver.com/article/047/0002382258,거짓
2023.02.14.,"[팩트와이] 태영호 ""제주 4·3 사건, 김일성 지시로 촉발""...특별법·진상보고서 봤더니",YTN,https://n.news.naver.com/article/014/0004969285,거짓
2023.02.14.,"[팩트와이] 태영호 ""제주 4·3 사건, 김일성 지시로 촉발""...특별법·진상보고서 봤더니",YTN,https://n.news.naver.com/article/052/0001849722,거짓
2023.02.14.,"[팩트와이] 태영호 ""제주 4·3 사건, 김일성 지시로 촉발""...특별법·진상보고서 봤더니",YTN,https://n.news.naver.com/article/052/0001849662,거짓
2023.02.14.,[팩트체크] 탄핵소추하려면 형사상 수사·기소가 먼저 있어야 한다?,연합뉴스,https://n.news.naver.com/article/052/0001849564,논란
2023.02.14.,"[사실은] ""한국 민주주의 지수 8단계 하락"" 따져 보니…",SBS,https://n.news.naver.com/article/001/0013755469,사실
2023.02.13.,[팩트체크] 챗GPT가 쓴 추리소설을 책으로 출판하면 저작권법 위반일까?,연합뉴스,https://n.news.naver.com/article/055/0001035526,거짓
2023.02.13.,"[팩트체크] 대중교통 노인 무임승차, 정말 국가적 손해일까?",YTN,https://n.news.naver.com/article/001/0013753452,거짓
2023.02.11.,[노컷체크] 챗GPT로 팩트체크도 가능할까?,노컷뉴스,https://n.news.naver.com/article/052/0001849024,사실
2023.02.11.,[팩트와이] 무임승차 70세 상향은 위법한가?...'대구시 VS 서울시' 정반대 해석,YTN,https://n.news.naver.com/article/056/0011426676,거짓
2023.02.10.,[팩트체크] 우리나라 정당 국고보조금은 세계적으로 드문 제도다?,연합뉴스,https://n.news.naver.com/article/052/0001848458,사실
2023.02.08.,[팩트와이] 윤 대통령 '당비 300만 원'은 정해져 있는 것 아니다?...국민의힘 당규 봤더니,YTN,https://n.news.naver.com/article/009/0005086487,사실
2023.02.07.,"[팩트체크] 지하철 노인 무임승차 비용부담, 정부 책임이냐 지자체 책임이냐",연합뉴스,https://n.news.naver.com/article/057/0001720949,거짓
2023.02.06.,[팩트체크] 비동의 강간죄 도입되면 '동의 없었다' 피해자 진술만으로 유죄?,연합뉴스,https://n.news.naver.com/article/437/0000331304,거짓
2023.02.04.,[노컷체크]여성민방위 논란…'전시?재난교육 민방위가 답?',노컷뉴스,https://n.news.naver.com/article/014/0004964347,거짓
2023.02.03.,[사실은] '무임승차' 얼마나 부담이길래…사회적 편익 가치는?,SBS,https://n.news.naver.com/article/079/0003734087,거짓
2023.02.03.,"""집값 폭등은 저금리 아닌 문재인 탓"" 언론보도는 '거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/055/0001033005,거짓
2023.02.02.,"[사실은] 노인 무임승차에 들어가는 비용, 얼마나 될까",SBS,https://n.news.naver.com/article/047/0002381012,거짓
2023.02.01.,"[알고보니] ""난방비 대란 2025년까지 지속될 것""",MBC,https://n.news.naver.com/article/055/0001032587,거짓
2023.02.01.,[팩트체크] 일회용 마스크 착용하면 미세플라스틱 때문에 폐가 손상된다?,연합뉴스,https://n.news.naver.com/article/214/0001251249,논란
2023.01.30.,"[사실은] ""문 정부가 안 올려서"" vs ""또 탓한다""…난방비 논란 살펴보니",SBS,https://n.news.naver.com/article/014/0004962005,거짓
2023.01.30.,"[알고보니] 난방비 폭탄, 횡재세가 해법?",MBC,https://n.news.naver.com/article/055/0001031809,거짓
2023.01.30.,"[사실은] ""문 정부만 요금 안 올려서…"" 팩트체크 해보니",SBS,https://n.news.naver.com/article/214/0001250839,거짓
2023.01.30.,[팩트체크] UAE 37조 오일머니..'양해각서'로 본 역대정부 세일즈 외교,YTN,https://n.news.naver.com/article/055/0001031694,거짓
2023.01.30.,"[팩트체크] '임플란트 38만원!' 광고한 치과, 찾아가보니",YTN,https://n.news.naver.com/article/052/0001843242,거짓
2023.01.30.,"[팩트체크] UAE발 여객기 승객, 메르스증세?",YTN,https://n.news.naver.com/article/052/0001843241,거짓
2023.01.29.,[팩트와이] '횡재세' 전 세계 시행?...유럽과 미중일 따져보니,YTN,https://n.news.naver.com/article/052/0001843239,거짓
2023.01.29.,[팩트와이] '횡재세' 전 세계 시행?...유럽과 미중일 따져보니,YTN,https://n.news.naver.com/article/052/0001843050,거짓
2023.01.29.,[팩트와이] '횡재세' 전 세계 시행?...유럽과 미중일 따져보니,YTN,https://n.news.naver.com/article/032/0003201525,거짓
2023.01.28.,[노컷체크]미국에서 불 붙은 '가스레인지 사용 금지' 논란…왜?,노컷뉴스,https://n.news.naver.com/article/052/0001842851,거짓
2023.01.28.,[팩트체크] 폭설로 항공기 결항돼 출근 못하면 연차 안 쓰고도 쉴수 있을까,연합뉴스,https://n.news.naver.com/article/079/0003731594,논란
2023.01.27.,[알고보니] 난방비 폭등 네탓 공방‥확인해보니,MBC,https://n.news.naver.com/article/001/0013723138,거짓
2023.01.27.,"[팩트체크] 민식이법 3년, 아이들은 아직도 스쿨존이 불안하다",이데일리,https://n.news.naver.com/article/214/0001250392,사실
2023.01.27.,[팩트체크] 경찰이 '성남FC 후원금 의혹' 불송치한 것은 무혐의 처분이다?(종합),연합뉴스,https://n.news.naver.com/article/018/0005413363,거짓
2023.01.27.,[팩트체크] 경찰이 '성남FC 후원금 의혹' 불송치한 것은 무혐의 처분이다?,연합뉴스,https://n.news.naver.com/article/009/0005079771,거짓
2023.01.27.,"""난방비 폭등은 문재인 정부 탓"" 국힘 주장 '대체로 거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/001/0013721271,거짓
2023.01.23.,[팩트체크] 후불결제 서비스는 연체해도 신용점수 안 떨어진다?,연합뉴스,https://n.news.naver.com/article/021/0002553114,논란
2023.01.22.,"[사실은] ""한국은 국회의원이 너무 많다"" 따져 보니…",SBS,https://n.news.naver.com/article/001/0013714989,거짓
2023.01.21.,[노컷체크]지자체 58곳 소아청소년과 0곳…병원 찾아 삼만리,노컷뉴스,https://n.news.naver.com/article/055/0001030070,거짓
2023.01.20.,"[사실은] 성균관 ""차례상에 전 안 올려도 됩니다""…진짜?",SBS,https://n.news.naver.com/article/079/0003729974,거짓
2023.01.20.,[팩트체크] 남는 쌀 정부 매입 의무화하면 쌀값 떨어진다?,연합뉴스,https://n.news.naver.com/article/055/0001029856,거짓
2023.01.18.,[알고보니] 연봉 3억 6천에도 지원자 0명‥지역 공공의료 해법은?,MBC,https://n.news.naver.com/article/009/0005077101,사실
2023.01.17.,"[사실은] 이재명 ""대통령제는 소선거구제와 친해"" 따져 보니…",SBS,https://n.news.naver.com/article/214/0001248704,논란
2023.01.17.,[팩트체크] 대통령이 제1야당 대표와 이렇게 오래 안 만난 것은 처음이다?,연합뉴스,https://n.news.naver.com/article/055/0001028847,거짓
2023.01.16.,"""짜게 먹어도 오래 산다"" 언론 보도는 '대체로 거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/001/0013704351,거짓
2023.01.16.,[팩트체크] 경유차 타지마세요! 앞으로 서울엔 경유차 못다녀?,YTN,https://n.news.naver.com/article/047/0002379343,거짓
2023.01.14.,"[노컷체크]국수, 5분 이상 삶아야 중금속 안전?…비현실적 실험 설계",노컷뉴스,https://n.news.naver.com/article/052/0001838182,거짓
2023.01.14.,[팩트체크] 115석 불과한 국민의힘…헌정사상 최악의 '여소야대' 국면이다?,연합뉴스,https://n.news.naver.com/article/079/0003727458,사실
2023.01.12.,"""노조전임자 임금, 한국만 회사가 준다?"" 전순옥 발언 '사실반 거짓반' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/001/0013700021,거짓
2023.01.11.,[사실은] 역사 왜곡 적극 대응 한다더니…'일본군 위안부' 삭제,SBS,https://n.news.naver.com/article/629/0000195108,거짓
2023.01.11.,[사실은] 간소화된 교육과정…위안부도 빠졌다,SBS,https://n.news.naver.com/article/437/0000328428,거짓
2023.01.10.,"[팩트체크] 중대선거구제, 지역주의 양당제 정치구도 해소할 대안 될까?",연합뉴스,https://n.news.naver.com/article/022/0003772625,거짓
2023.01.09.,"[팩트와이] ""헝가리식 대출 탕감 정책이 결혼율 20% 올렸다""...사실일까?",YTN,https://n.news.naver.com/article/421/0006567231,사실
2023.01.09.,"[팩트와이] ""헝가리식 대출 탕감 정책이 결혼율 20% 올렸다""...사실일까?",YTN,https://n.news.naver.com/article/052/0001835657,사실
2023.01.07.,[사실은] '신현영 징계 요청'으로 본 '의원 징계'의 정치학,SBS,https://n.news.naver.com/article/021/0002550629,거짓
2023.01.07.,[팩트체크] 중국발 입국자보다 미국 코로나19 변이 유입이 더 큰 걱정거리?,연합뉴스,https://n.news.naver.com/article/055/0001026445,거짓
2023.01.06.,"[팩트체크] 尹, 신년 기자회견을 패스한 유일한 대통령이다?",이데일리,https://n.news.naver.com/article/001/0013686783,거짓
2023.01.06.,[팩트체크] 새로운 '소비기한 표시제'선 음식 먹고 탈나면 기업 책임 없다?,연합뉴스,https://n.news.naver.com/article/018/0005401666,사실
2023.01.04.,"[사실은] ""신종변이, 복통·설사 유발""…전문가에 물어보니",SBS,https://n.news.naver.com/article/629/0000194180,거짓
2023.01.04.,[알고보니] SRT열차 멈추면 KTX 투입? 이상한 철도 경쟁,MBC,https://n.news.naver.com/article/055/0001025817,거짓
2023.01.03.,[팩트와이] 사라진 대통령실의 '컨트롤 타워' 기능...참사 두 달전 매뉴얼 보니,YTN,https://n.news.naver.com/article/031/0000720766,사실
2023.01.03.,"韓 초고속인터넷 속도, 글로벌 34위?…못 믿을 해외 업체 통계[팩트체크]",이데일리,https://n.news.naver.com/article/437/0000327493,거짓
2023.01.02.,"[팩트체크] '뇌 먹는 아메바', 뇌를 먹는다는 건 사실?",YTN,https://n.news.naver.com/article/081/0003329464,거짓
2023.01.02.,"[팩트체크] 말많은 '신년특사', 무원칙·편파적·반성없는 사면이다?",YTN,https://n.news.naver.com/article/052/0001832996,거짓
2023.01.01.,[팩트체크] 6월부터 '만 나이'로 통일되면 정년 더 늦춰진다?,연합뉴스,https://n.news.naver.com/article/052/0001832987,거짓
2022.12.31.,"[사실은] 윤 대통령 ""국회가 무인기 예산 삭감"" 따져 보니…",SBS,https://n.news.naver.com/article/001/0013674158,논란
2022.12.31.,[노컷체크]종이테이프의 배신? 종이로 분리 배출 안된다,노컷뉴스,https://n.news.naver.com/article/055/0001024776,거짓
2022.12.31.,"[팩트와이] 한동훈의 '1,487자'는 역대 최장 설명...과거 체포동의안 이후 판결은?",YTN,https://n.news.naver.com/article/079/0003722740,거짓
2022.12.30.,[팩트체크] 당대표를 여론조사로 뽑는 나라가 없다?,이데일리,https://n.news.naver.com/article/052/0001832240,거짓
2022.12.29.,"한동훈, 노웅래 증거 공개 “당연한 임무”?…이전 장관들과 달랐다 [팩트체크]",한겨레,https://n.news.naver.com/article/421/0006548272,논란
2022.12.28.,[팩트체크] 네이버가 클라우드에 저장한 내 사진을 들여다본다?,연합뉴스,https://n.news.naver.com/article/028/0002621238,거짓
2022.12.28.,[사실은] 특별사면은 임기 초에 '유독' 많았을까,SBS,https://n.news.naver.com/article/421/0006545032,논란
2022.12.26.,"[사실은] ""여론조사로 당 대표 선출하는 나라 없다"" 사실은?",SBS,https://n.news.naver.com/article/014/0004947775,거짓
2022.12.26.,[사실은] '문 케어'가 20조 낭비 부른 정책? 내역 직접 따져 보니,SBS,https://n.news.naver.com/article/055/0001023419,사실
2022.12.25.,[사실은] 문재인 케어에 20조 원 낭비? 하나씩 따져보니,SBS,https://n.news.naver.com/article/055/0001023292,거짓
2022.12.24.,[노컷체크]야당 때 반대했던 대체공휴일…여당 되자 추진?,노컷뉴스,https://n.news.naver.com/article/014/0004946530,사실
2022.12.22.,"정진석 ""박근혜 때 정규직-비정규직 격차 10~20만원도 안나"" 거짓 [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/056/0011397482,거짓
2022.12.22.,때려잡으면 지지율 오른다? 윤 정부 ‘노조회계 논란’ 뜯어봤다 [팩트 체크],한겨레,https://n.news.naver.com/article/047/0002376908,사실
2022.12.22.,"[팩트체크] 국민의힘서 전당대회 앞두고 룰 개정, 과거에도 있었다?",연합뉴스,https://n.news.naver.com/article/028/0002620275,사실
2022.12.21.,"[사실은] 윤 대통령 ""20조 재정 낭비"", 따져보니",SBS,https://n.news.naver.com/article/009/0005063667,논란
2022.12.19.,"[팩트체크] 주차장에서 자리맡기, 민폐? vs 정당행위?",YTN,https://n.news.naver.com/article/057/0001710247,거짓
2022.12.17.,[팩트와이] '마약 청정국' 표현 대체 어디에서 나왔을까?,YTN,https://n.news.naver.com/article/056/0011394469,거짓
2022.12.17.,[팩트체크] 축구협회가 선수들보다 월드컵 배당금 더 가져간다?,연합뉴스,https://n.news.naver.com/article/052/0001826871,거짓
2022.12.17.,[노컷체크]한동훈 밝힌 촉법소년 '만 13세' 근거는 어디서?,노컷뉴스,https://n.news.naver.com/article/001/0013647187,거짓
2022.12.17.,[팩트와이] '마약 청정국' 표현 대체 어디에서 나왔을까?,YTN,https://n.news.naver.com/article/079/0003718287,거짓
2022.12.17.,"[팩트체크] 한국 법인세, 다른 나라들보다 더 높다?…실효세율로 따져보니(종합)",연합뉴스,https://n.news.naver.com/article/052/0001826737,거짓
2022.12.16.,"[팩트체크] 한국 법인세, 다른 나라들보다 더 높다?…실효세율로 따져보니",연합뉴스,https://n.news.naver.com/article/057/0001709977,거짓
2022.12.15.,[팩트체크] 윤석열 정부 건강보험 정책은 보장성 축소한 첫 사례다?,연합뉴스,https://n.news.naver.com/article/001/0013646603,거짓
2022.12.14.,"[사실은] ""'52시간제', 최대 연 단위로 개편"" 따져봤더니",SBS,https://n.news.naver.com/article/001/0013643902,거짓
2022.12.14.,[팩트체크] 화물연대 파업 때문에 11월 수출액이 감소했다?,연합뉴스,https://n.news.naver.com/article/055/0001020426,논란
2022.12.14.,"[노컷체크]중대재해 예방에 핼러윈 대비 못했다…서울시 주장, 진실은?",노컷뉴스,https://n.news.naver.com/article/001/0013641669,논란
2022.12.13.,"[사실은] ""文 정부 때는 평균 5조 감액"" 사실은?",SBS,https://n.news.naver.com/article/079/0003717138,거짓
2022.12.12.,민주당 산업은행 이전 반대는 민주노총 탓? 정진석 발언은 '거짓' [오마이팩트],오마이뉴스,https://n.news.naver.com/article/055/0001019930,거짓
2022.12.12.,[알고보니] 유족 지원에 시민단체는 안돼?,MBC,https://n.news.naver.com/article/047/0002375837,거짓
2022.12.11.,"[팩트와이] ""법무부장관은 좀처럼 소송 안 했다?""...최근 장관 10명 따져보니",YTN,https://n.news.naver.com/article/214/0001240940,거짓
2022.12.10.,[노컷체크]그 많던 멧돼지는 어디에…3년 동안 27만 마리 사살,노컷뉴스,https://n.news.naver.com/article/052/0001824291,사실
2022.12.09.,"[팩트체크] 대전, 실내마스크 의무화 먼저 푼다는데…마스크 언제 벗나",연합뉴스,https://n.news.naver.com/article/079/0003716120,사실
2022.12.08.,[팩트체크] 미국·영국선 주소지 없어도 사회보장급여 신청할 수 있다?,연합뉴스,https://n.news.naver.com/article/001/0013633932,사실
2022.12.08.,[팩트체크] 코로나가 들여온 '문자·카톡 행정'…문자 업무개시명령도 효력?,연합뉴스,https://n.news.naver.com/article/001/0013630835,거짓
2022.12.07.,[팩트와이] '노란봉투법' 반대 80% vs 찬성 79%...정반대 설문조사 뭐가 맞나?,YTN,https://n.news.naver.com/article/001/0013630132,사실
2022.12.07.,[사실은] 핵심 쟁점은 '안전운임제'…국회 뭐 했나 들여다보니,SBS,https://n.news.naver.com/article/052/0001823113,거짓
2022.12.07.,尹 취임 후 야당 회동 無…예전엔 어땠나 [팩트체크],이데일리,https://n.news.naver.com/article/055/0001018719,사실
2022.12.07.,"[팩트체크] 소주 맛, 제조공장에 따라 달거나 쓰다?(종합)",연합뉴스,https://n.news.naver.com/article/009/0005056678,논란
2022.12.07.,"[팩트체크] 소주 맛, 제조공장에 따라 달거나 쓰다?",연합뉴스,https://n.news.naver.com/article/001/0013629099,논란
2022.12.07.,[팩트와이] '노란봉투법' 반대 80% vs 찬성 79%...정반대 설문조사 뭐가 맞나?,YTN,https://n.news.naver.com/article/001/0013628290,사실
2022.12.05.,[팩트체크] '국회선진화법' 이후엔 항상 정기국회 내 예산안 처리했다?,연합뉴스,https://n.news.naver.com/article/052/0001822686,논란
2022.12.05.,"[팩트체크] ""금투세는 개미학살법""? 권성동 발언 팩트체크",YTN,https://n.news.naver.com/article/001/0013624286,논란
2022.12.03.,"[노컷체크] 尹, '범죄 기반 쟁의' 경고…화물연대 파업 불법인가?",노컷뉴스,https://n.news.naver.com/article/052/0001821883,사실
2022.12.03.,"[팩트체크] '안전운임제 확대' 요구하는 화물노동자들, 이미 소득이 높다?",연합뉴스,https://n.news.naver.com/article/079/0003713842,거짓
2022.12.02.,[알고보니] 화물차 '안전운임제' 효과 있다? 없다? 따져보니,MBC,https://n.news.naver.com/article/001/0013620910,사실
2022.12.02.,"[팩트와이] ""민주노총 탈퇴 직후 포스코 주가 급등""...사실일까?",YTN,https://n.news.naver.com/article/022/0003760487,논란
2022.12.01.,[팩트체크] FIFA는 월드컵 경기서 욱일기 응원을 금지하고 있다?,연합뉴스,https://n.news.naver.com/article/022/0003760081,거짓
2022.11.29.,[팩트체크] 화물연대에 업무개시명령은 강제노동 금지한 ILO 협약 위반?(종합),연합뉴스,https://n.news.naver.com/article/022/0003759329,거짓
2022.11.29.,[팩트체크] 화물연대에 업무개시명령은 강제노동 금지한 ILO 협약 위반?,연합뉴스,https://n.news.naver.com/article/001/0013610287,거짓
2022.11.26.,[노컷체크]키즈 콘텐츠에 거대 젤리 먹방? 규제 사각지대 무방비 노출,노컷뉴스,https://n.news.naver.com/article/003/0011559660,사실
2022.11.25.,대통령 배우자가 외교 활동 중 타인의 팔짱을 낀 적이 없다? [팩트체크],이데일리,https://n.news.naver.com/article/079/0003711280,사실
2022.11.24.,"지난주 촛불집회, 경찰측 ""2만5천""-주최측 ""20만""... 검증해보니 [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/437/0000322741,거짓
2022.11.24.,[팩트체크] 우리나라에도 '빈곤 포르노' 가이드라인이 있다?,연합뉴스,https://n.news.naver.com/article/047/0002373878,거짓
2022.11.22.,"[팩트체크] 이재명에 대한 검찰 수사상황 유출, 피의사실 공표죄 해당할까",연합뉴스,https://n.news.naver.com/article/021/0002542645,거짓
2022.11.21.,[팩트체크] '함부로 CPR하지 마라' 성추행으로 고소당할라?,YTN,https://n.news.naver.com/article/009/0005048443,거짓
2022.11.21.,[팩트체크] 보수정권이 집권하면 경제성장률 떨어진다?,YTN,https://n.news.naver.com/article/052/0001816202,거짓
2022.11.19.,尹정부가 낸 법안 처리 0건…역대 정권 비교해보니[노컷체크],노컷뉴스,https://n.news.naver.com/article/056/0011377698,논란
2022.11.19.,[팩트체크] 과거 국정조사서 실질적으로 진상을 규명한 사례가 없다?,연합뉴스,https://n.news.naver.com/article/079/0003708784,논란
2022.11.17.,"나경원 ""문재인 탈원전으로 석탄발전 늘었다"" 발언 '대체로 거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/009/0005046734,거짓
2022.11.17.,"[팩트체크] 대통령경호처에 군 지휘권 부여한 시행령 개정, 법적근거 없다?",연합뉴스,https://n.news.naver.com/article/047/0002373165,거짓
2022.11.17.,[팩트체크] 문재인 前대통령이 풍산개 키우는 데 지금도 법적 문제 없다?,연합뉴스,https://n.news.naver.com/article/001/0013581827,사실
2022.11.15.,"""공공임대주택 예산, 삭감 아닌 정상화"" 국힘 주장은 '대체로 거짓' [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/001/0013581080,사실
2022.11.15.,"이태원 참사' 희생자 명단 공개, 법적 처벌 가능할까[팩트체크]",이데일리,https://n.news.naver.com/article/047/0002373028,사실
2022.11.14.,[팩트체크] 대통령실 용산 이전 비용은 517억원? 1조806억원?,연합뉴스,https://n.news.naver.com/article/056/0011374339,사실
2022.11.14.,"文 대통령 풍산개 '파양' 논란, 사실은? [팩트체크]",이데일리,https://n.news.naver.com/article/001/0013574083,사실
2022.11.12.,[노컷체크]'본질보다는 변죽만'… 핼로윈 참사 책임자들 '말말말',노컷뉴스,https://n.news.naver.com/article/469/0000707178,사실
2022.11.11.,"[팩트체크] 대통령실의 언론사 전용기 탑승 거부, 처음 있는 일이다?",연합뉴스,https://n.news.naver.com/article/079/0003706304,거짓
2022.11.11.,‘풍산개 논란’: ③ 지켜주지 못한 마음 [팩트체크],한겨레,https://n.news.naver.com/article/001/0013570068,거짓
2022.11.11.,"‘풍산개 논란’: ② ‘파양’인가, ‘반환’인가 [팩트체크]",한겨레,https://n.news.naver.com/article/028/0002614419,거짓
2022.11.11.,‘풍산개 논란’: ① ‘곰이’와 ‘송강’의 법적 주인은 누구? [팩트체크],한겨레,https://n.news.naver.com/article/028/0002614417,사실
2022.11.09.,[팩트체크] 노인 일자리 증가? “체질 개선” vs “패륜 예산” 따져봤다,한겨레,https://n.news.naver.com/article/014/0004925931,사실
2022.11.08.,"[알고보니] 이상민 장관, 발언 잘못 왜 인정했을까",MBC,https://n.news.naver.com/article/028/0002614120,논란
2022.11.08.,[팩트체크] 과거 대형사고 발생 때 수사와 국회 국정조사 병행했다?,연합뉴스,https://n.news.naver.com/article/214/0001233833,거짓
2022.11.07.,"정진석 ""서울 시내 모든 기동대, 촛불집회 투입"" 거짓 [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/022/0003751736,거짓
2022.11.07.,[팩트체크] 이태원 참사 경찰측 주장 조목조목 살펴보니,YTN,https://n.news.naver.com/article/047/0002372080,사실
2022.11.02.,[팩트체크] 주최자 없는 행사는 거의 유례 없는 일…그래서 매뉴얼 없었다?,연합뉴스,https://n.news.naver.com/article/469/0000705720,거짓
2022.11.02.,[팩트체크] 여객기 비상착륙 때는 승무원의 '반말 지시'가 원칙이다?,연합뉴스,https://n.news.naver.com/article/001/0013549317,거짓
2022.11.01.,[사실은] '선제적 개입' 권한이 없다?,SBS,https://n.news.naver.com/article/022/0003750075,거짓
2022.11.01.,"[알고보니] ""경찰 미리 배치했어도 못 막았다""?‥과거 핼로윈 보니",MBC,https://n.news.naver.com/article/055/0001010002,사실
2022.10.31.,"이태원 압사 참사, 누군가 밀어서 발생했다? [팩트체크]",이데일리,https://n.news.naver.com/article/437/0000319723,사실
2022.10.31.,[팩트체크] 대통령의 국회 시정연설은 노태우 정부 때 시작됐다?,연합뉴스,https://n.news.naver.com/article/018/0005355107,거짓
2022.10.31.,[노컷체크]가스유출·마약? 떠도는 '가짜뉴스' 배경엔 집단 트라우마,노컷뉴스,https://n.news.naver.com/article/001/0013543418,거짓
2022.10.29.,"[노컷체크]핵폐기물 임시 저장소, 영구 처분장 될까?",노컷뉴스,https://n.news.naver.com/article/629/0000181165,거짓
2022.10.29.,[알고보니] 남산 촬영 명소인데‥대통령 관저 찍으면 처벌?,MBC,https://n.news.naver.com/article/079/0003701235,사실
2022.10.27.,[팩트체크] 청소년 마약 범죄 증가한다는데…얼마나 늘고 있나,연합뉴스,https://n.news.naver.com/article/022/0003748640,거짓
2022.10.26.,"[알고보니] 새 대통령 관저, 촬영하면 처벌?",MBC,https://n.news.naver.com/article/056/0011363662,사실
2022.10.26.,[팩트체크] '검언유착 의혹' 수사 때 채널A 압수수색 며칠씩 했다?,연합뉴스,https://n.news.naver.com/article/057/0001698827,거짓
2022.10.26.,"[팩트체크] 안면인식 CCTV, 국내에도 곧 도입된다?",연합뉴스,https://n.news.naver.com/article/001/0013530796,거짓
2022.10.25.,[사실은] 개막식 때는 안 그랬던 시진핑…폐막식 때는 왜?,SBS,https://n.news.naver.com/article/629/0000180369,사실
2022.10.25.,[팩트체크] 국회 시정연설에 야당이 추가조건 붙인 적은 헌정사상 없다?,연합뉴스,https://n.news.naver.com/article/055/0001008268,거짓
2022.10.24.,[팩트체크] 유튜버까지 나선 '망 사용료' 논란..접속료인데? vs 무임승차하나?,YTN,https://n.news.naver.com/article/001/0013527820,사실
2022.10.24.,"[팩트체크] 이재명 ""유사시 한반도에 日자위대 들어올 수 있다""",YTN,https://n.news.naver.com/article/052/0001804574,사실
2022.10.23.,[팩트와이] 선진국에서는 음식 이름 앞에 '마약' 안 붙인다？,YTN,https://n.news.naver.com/article/052/0001804573,거짓
2022.10.22.,[노컷체크]20년 째 바뀌지 않는 순위… 수돗물 UN 수질 세계 8위?,노컷뉴스,https://n.news.naver.com/article/052/0001804244,사실
2022.10.21.,"‘사상 초유의 당사 압수수색’이라는 민주당 측 입장, 사실일까 [팩트체크]",이데일리,https://n.news.naver.com/article/079/0003698642,사실
2022.10.21.,"[사실은] ""국회가 카카오 논리대로 법안 폐기"" 따져 보니…",SBS,https://n.news.naver.com/article/018/0005346997,사실
2022.10.21.,[팩트체크] 제1야당 당사 압수수색은 군부독재 종식 후 처음?,연합뉴스,https://n.news.naver.com/article/055/0001007501,논란
2022.10.20.,민주당 겨눈 검찰총장 “청와대도 압수수색했는데…” 정말? [팩트체크],한겨레,https://n.news.naver.com/article/469/0000703185,거짓
2022.10.20.,[팩트체크] 한국의 유엔인권이사국 첫 낙선은 대북정책 탓? 외교실책 탓?,연합뉴스,https://n.news.naver.com/article/421/0006404405,거짓
2022.10.19.,[사실은] 사고 나도 금세 복구됐던 미국… 카카오는 왜?,SBS,https://n.news.naver.com/article/001/0013516828,논란
2022.10.19.,"김문수 ""민주노총 산별위원장과 만났다"" 대체로 거짓 [오마이팩트]",오마이뉴스,https://n.news.naver.com/article/055/0001007051,논란
2022.10.19.,[팩트체크] 유튜브·넷플릭스는 국내 인터넷망에 무임승차한다?,연합뉴스,https://n.news.naver.com/article/047/0002369848,거짓
2022.10.18.,[팩트체크] '카카오 복구 상황' 재난문자 발송은 국민 세금 낭비다?,연합뉴스,https://n.news.naver.com/article/001/0013514152,논란
2022.10.18.,나이키·에르메스 팔아 수익 챙기는 '리셀 테크'가 불법이다? [팩트체크],이데일리,https://n.news.naver.com/article/001/0013513018,사실
2022.10.18.,[팩트체크] 수액 맞고 ‘몸세탁’하면 마약 검출 피할 수 있다?,한겨레,https://n.news.naver.com/article/018/0005344106,거짓
